Track,UserId,Archetype,Model,Train_Count,Holdout_Pos,Candidate_Count,Precision@10,Precision@10_Ceiling,Recall@10,HR@10,MRR@10,NDCG@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Preference_Escape@10
real,75189,korean,CBF,505,103,1103,0.5,1.0,0.0485,1.0,0.5,0.4865,3,10,0.8,0.2
real,75189,korean,Affinity_Only,505,103,1103,0.3,1.0,0.0291,1.0,0.5,0.3223,1,9,1.0,0.0
real,75189,korean,NonLocal_Hybrid,505,103,1103,0.5,1.0,0.0485,1.0,1.0,0.5696,5,10,0.4,0.6
real,75189,korean,Localized_Hybrid,505,103,1103,0.7,1.0,0.068,1.0,1.0,0.7097,3,12,0.8,0.2
real,76059,bollywood,Popularity,78,11,1012,0.0,1.0,0.0,0.0,0.0,0.0,4,10,0.3,0.7
real,76059,bollywood,CF_ColdStart,78,11,1012,0.0,1.0,0.0,0.0,0.0,0.0,4,12,0.6,0.4
real,76059,bollywood,CBF,78,11,1012,0.0,1.0,0.0,0.0,0.0,0.0,2,9,0.9,0.1
real,76059,bollywood,Affinity_Only,78,11,1012,0.2,1.0,0.1818,1.0,1.0,0.3052,1,9,1.0,0.0
real,76059,bollywood,NonLocal_Hybrid,78,11,1012,0.0,1.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
real,76059,bollywood,Localized_Hybrid,78,11,1012,0.0,1.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
real,78436,anime,Popularity,41,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,4,12,0.8,0.2
real,78436,anime,CF_ColdStart,41,5,1005,0.2,0.5,0.4,1.0,0.125,0.2091,6,10,0.5,0.5
real,78436,anime,CBF,41,5,1005,0.1,0.5,0.2,1.0,1.0,0.3392,4,8,0.7,0.3
real,78436,anime,Affinity_Only,41,5,1005,0.1,0.5,0.2,1.0,0.1667,0.1208,1,9,1.0,0.0
real,78436,anime,NonLocal_Hybrid,41,5,1005,0.3,0.5,0.6,1.0,1.0,0.6512,5,11,0.6,0.4
real,78436,anime,Localized_Hybrid,41,5,1005,0.4,0.5,0.8,1.0,0.3333,0.5158,3,10,0.9,0.1
real,78855,bollywood,Popularity,33,8,1008,0.3,0.8,0.375,1.0,0.5,0.3762,3,7,0.7,0.3
real,78855,bollywood,CF_ColdStart,33,8,1008,0.2,0.8,0.25,1.0,0.5,0.2497,3,14,0.6,0.4
real,78855,bollywood,CBF,33,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,2,10,0.9,0.1
real,78855,bollywood,Affinity_Only,33,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
real,78855,bollywood,NonLocal_Hybrid,33,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,2,10,0.9,0.1
real,78855,bollywood,Localized_Hybrid,33,8,1008,0.0,0.8,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,79053,hollywood,Popularity,123,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,4,8,0.7,0.3
real,79053,hollywood,CF_ColdStart,123,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,4,8,0.2,0.8
real,79053,hollywood,CBF,123,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,4,8,0.5,0.5
real,79053,hollywood,Affinity_Only,123,20,1020,0.2,1.0,0.1,1.0,0.25,0.1799,1,6,1.0,0.0
real,79053,hollywood,NonLocal_Hybrid,123,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,4,9,0.4,0.6
real,79053,hollywood,Localized_Hybrid,123,20,1020,0.1,1.0,0.05,1.0,0.1429,0.0734,2,9,0.9,0.1
real,79775,hollywood,Popularity,33,6,1007,0.1,0.6,0.1667,1.0,0.1429,0.1009,3,10,0.7,0.3
real,79775,hollywood,CF_ColdStart,33,6,1007,0.1,0.6,0.1667,1.0,0.25,0.1303,4,9,0.7,0.3
real,79775,hollywood,CBF,33,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,6,7,0.4,0.6
real,79775,hollywood,Affinity_Only,33,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,7,1.0,0.0
real,79775,hollywood,NonLocal_Hybrid,33,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,5,8,0.5,0.5
real,79775,hollywood,Localized_Hybrid,33,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,7,1.0,0.0
real,80084,korean,Popularity,71,15,1015,0.1,1.0,0.0667,1.0,1.0,0.2201,4,10,0.5,0.5
real,80084,korean,CF_ColdStart,71,15,1015,0.2,1.0,0.1333,1.0,1.0,0.2837,2,10,0.7,0.3
real,80084,korean,CBF,71,15,1015,0.0,1.0,0.0,0.0,0.0,0.0,4,5,0.8,0.2
real,80084,korean,Affinity_Only,71,15,1015,0.1,1.0,0.0667,1.0,0.2,0.0851,2,12,1.0,0.0
real,80084,korean,NonLocal_Hybrid,71,15,1015,0.2,1.0,0.1333,1.0,0.1111,0.1299,3,5,0.7,0.3
real,80084,korean,Localized_Hybrid,71,15,1015,0.1,1.0,0.0667,1.0,0.125,0.0694,4,7,0.9,0.1
real,81130,anime,Popularity,30,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,4,8,0.7,0.3
real,81130,anime,CF_ColdStart,30,5,1005,0.1,0.5,0.2,1.0,1.0,0.3392,5,13,0.6,0.4
real,81130,anime,CBF,30,5,1005,0.1,0.5,0.2,1.0,0.1,0.098,3,10,0.8,0.2
real,81130,anime,Affinity_Only,30,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,81130,anime,NonLocal_Hybrid,30,5,1005,0.1,0.5,0.2,1.0,1.0,0.3392,3,11,0.8,0.2
real,81130,anime,Localized_Hybrid,30,5,1005,0.1,0.5,0.2,1.0,1.0,0.3392,2,11,1.0,0.0
real,81134,anime,Popularity,46,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,4,8,0.7,0.3
real,81134,anime,CF_ColdStart,46,11,1011,0.1,1.0,0.0909,1.0,1.0,0.2201,6,10,0.5,0.5
real,81134,anime,CBF,46,11,1011,0.1,1.0,0.0909,1.0,0.5,0.1389,4,9,0.8,0.2
real,81134,anime,Affinity_Only,46,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,81134,anime,NonLocal_Hybrid,46,11,1011,0.1,1.0,0.0909,1.0,0.3333,0.11,4,9,0.8,0.2
real,81134,anime,Localized_Hybrid,46,11,1011,0.1,1.0,0.0909,1.0,0.3333,0.11,3,9,0.9,0.1
real,81351,bollywood,Popularity,207,30,1030,0.0,1.0,0.0,0.0,0.0,0.0,4,10,0.5,0.5
real,81351,bollywood,CF_ColdStart,207,30,1030,0.0,1.0,0.0,0.0,0.0,0.0,7,8,0.3,0.7
real,81351,bollywood,CBF,207,30,1030,0.1,1.0,0.0333,1.0,0.1667,0.0784,5,11,0.5,0.5
real,81351,bollywood,Affinity_Only,207,30,1030,0.0,1.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,81351,bollywood,NonLocal_Hybrid,207,30,1030,0.0,1.0,0.0,0.0,0.0,0.0,6,12,0.3,0.7
real,81351,bollywood,Localized_Hybrid,207,30,1030,0.1,1.0,0.0333,1.0,0.1,0.0636,3,15,0.9,0.1
real,82752,korean,Popularity,85,20,1020,0.1,1.0,0.05,1.0,0.5,0.1389,6,10,0.1,0.9
real,82752,korean,CF_ColdStart,85,20,1020,0.3,1.0,0.15,1.0,0.25,0.2344,6,11,0.4,0.6
real,82752,korean,CBF,85,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,3,7,0.7,0.3
real,82752,korean,Affinity_Only,85,20,1020,0.0,1.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
real,82752,korean,NonLocal_Hybrid,85,20,1020,0.1,1.0,0.05,1.0,0.25,0.0948,6,9,0.4,0.6
real,82752,korean,Localized_Hybrid,85,20,1020,0.3,1.0,0.15,1.0,0.5,0.2906,4,5,0.7,0.3
real,82804,hollywood,Popularity,69,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,6,15,0.0,1.0
real,82804,hollywood,CF_ColdStart,69,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,8,9,0.3,0.7
real,82804,hollywood,CBF,69,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,3,7,0.7,0.3
real,82804,hollywood,Affinity_Only,69,5,1005,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
real,82804,hollywood,NonLocal_Hybrid,69,5,1005,0.1,0.5,0.2,1.0,0.1,0.098,4,7,0.5,0.5
real,82804,hollywood,Localized_Hybrid,69,5,1005,0.1,0.5,0.2,1.0,0.1667,0.1208,2,6,0.9,0.1
real,83079,bollywood,Popularity,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,4,12,0.7,0.3
real,83079,bollywood,CF_ColdStart,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,5,12,0.4,0.6
real,83079,bollywood,CBF,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,4,8,0.5,0.5
real,83079,bollywood,Affinity_Only,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,83079,bollywood,NonLocal_Hybrid,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,3,8,0.8,0.2
real,83079,bollywood,Localized_Hybrid,25,6,1007,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,83481,korean,Popularity,69,16,1016,0.1,1.0,0.0625,1.0,0.1,0.0636,4,13,0.4,0.6
real,83481,korean,CF_ColdStart,69,16,1016,0.3,1.0,0.1875,1.0,1.0,0.4441,5,7,0.5,0.5
real,83481,korean,CBF,69,16,1016,0.1,1.0,0.0625,1.0,0.1667,0.0784,3,7,0.7,0.3
real,83481,korean,Affinity_Only,69,16,1016,0.0,1.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
real,83481,korean,NonLocal_Hybrid,69,16,1016,0.3,1.0,0.1875,1.0,1.0,0.4249,3,6,0.8,0.2
real,83481,korean,Localized_Hybrid,69,16,1016,0.2,1.0,0.125,1.0,1.0,0.3301,1,6,1.0,0.0
real,83573,hollywood,Popularity,43,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,6,12,0.4,0.6
real,83573,hollywood,CF_ColdStart,43,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,9,10,0.1,0.9
real,83573,hollywood,CBF,43,10,1010,0.1,1.0,0.1,1.0,0.125,0.0694,5,6,0.6,0.4
real,83573,hollywood,Affinity_Only,43,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,1,6,1.0,0.0
real,83573,hollywood,NonLocal_Hybrid,43,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,7,7,0.4,0.6
real,83573,hollywood,Localized_Hybrid,43,10,1010,0.1,1.0,0.1,1.0,0.125,0.0694,2,9,0.9,0.1
real,83863,bollywood,Popularity,723,99,1100,0.5,1.0,0.0505,1.0,0.3333,0.3949,4,9,0.6,0.4
real,83863,bollywood,CF_ColdStart,723,99,1100,0.2,1.0,0.0202,1.0,0.3333,0.1795,4,11,0.4,0.6
real,83863,bollywood,CBF,723,99,1100,0.4,1.0,0.0404,1.0,0.2,0.2884,5,9,0.6,0.4
real,83863,bollywood,Affinity_Only,723,99,1100,0.8,1.0,0.0808,1.0,1.0,0.8205,1,9,1.0,0.0
real,83863,bollywood,NonLocal_Hybrid,723,99,1100,0.1,1.0,0.0101,1.0,0.5,0.1389,4,11,0.7,0.3
real,83863,bollywood,Localized_Hybrid,723,99,1100,0.3,1.0,0.0303,1.0,1.0,0.35,3,12,0.9,0.1
real,84045,hollywood,Popularity,42,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,4,10,0.0,1.0
real,84045,hollywood,CF_ColdStart,42,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,2,10,0.7,0.3
real,84045,hollywood,CBF,42,10,1010,0.1,1.0,0.1,1.0,0.2,0.0851,1,6,1.0,0.0
real,84045,hollywood,Affinity_Only,42,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,84045,hollywood,NonLocal_Hybrid,42,10,1010,0.1,1.0,0.1,1.0,0.1667,0.0784,1,7,1.0,0.0
real,84045,hollywood,Localized_Hybrid,42,10,1010,0.1,1.0,0.1,1.0,0.1667,0.0784,1,7,1.0,0.0
real,84401,mixed,Popularity,71,18,1018,0.2,1.0,0.1111,1.0,0.125,0.1357,4,10,0.8,0.2
real,84401,mixed,CF_ColdStart,71,18,1018,0.2,1.0,0.1111,1.0,0.3333,0.1737,5,13,0.5,0.5
real,84401,mixed,CBF,71,18,1018,0.0,1.0,0.0,0.0,0.0,0.0,4,13,0.7,0.3
real,84401,mixed,Affinity_Only,71,18,1018,0.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,84401,mixed,NonLocal_Hybrid,71,18,1018,0.1,1.0,0.0556,1.0,0.1,0.0636,3,11,0.7,0.3
real,84401,mixed,Localized_Hybrid,71,18,1018,0.1,1.0,0.0556,1.0,0.25,0.0948,2,12,1.0,0.0
real,84429,anime,Popularity,51,12,1012,0.0,1.0,0.0,0.0,0.0,0.0,5,11,0.6,0.4
real,84429,anime,CF_ColdStart,51,12,1012,0.0,1.0,0.0,0.0,0.0,0.0,3,12,0.6,0.4
real,84429,anime,CBF,51,12,1012,0.1,1.0,0.0833,1.0,0.2,0.0851,4,13,0.8,0.2
real,84429,anime,Affinity_Only,51,12,1012,0.0,1.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
real,84429,anime,NonLocal_Hybrid,51,12,1012,0.2,1.0,0.1667,1.0,0.3333,0.1763,2,11,1.0,0.0
real,84429,anime,Localized_Hybrid,51,12,1012,0.0,1.0,0.0,0.0,0.0,0.0,2,11,1.0,0.0
real,84747,anime,Popularity,43,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,4,12,0.6,0.4
real,84747,anime,CF_ColdStart,43,11,1011,0.2,1.0,0.1818,1.0,0.3333,0.1795,5,10,0.6,0.4
real,84747,anime,CBF,43,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,3,8,0.9,0.1
real,84747,anime,Affinity_Only,43,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,84747,anime,NonLocal_Hybrid,43,11,1011,0.1,1.0,0.0909,1.0,0.125,0.0694,2,9,1.0,0.0
real,84747,anime,Localized_Hybrid,43,11,1011,0.1,1.0,0.0909,1.0,0.1429,0.0734,2,7,1.0,0.0
real,85227,bollywood,Popularity,96,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,6,11,0.5,0.5
real,85227,bollywood,CF_ColdStart,96,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,6,9,0.5,0.5
real,85227,bollywood,CBF,96,22,1022,0.3,1.0,0.1364,1.0,1.0,0.35,4,11,0.6,0.4
real,85227,bollywood,Affinity_Only,96,22,1022,0.3,1.0,0.1364,1.0,1.0,0.3933,1,6,1.0,0.0
real,85227,bollywood,NonLocal_Hybrid,96,22,1022,0.3,1.0,0.1364,1.0,0.5,0.3223,2,13,0.8,0.2
real,85227,bollywood,Localized_Hybrid,96,22,1022,0.3,1.0,0.1364,1.0,1.0,0.4441,2,13,0.8,0.2
real,85394,hollywood,Popularity,130,15,1015,0.0,1.0,0.0,0.0,0.0,0.0,5,12,0.6,0.4
real,85394,hollywood,CF_ColdStart,130,15,1015,0.3,1.0,0.2,1.0,0.5,0.2973,3,13,0.8,0.2
real,85394,hollywood,CBF,130,15,1015,0.0,1.0,0.0,0.0,0.0,0.0,3,11,0.8,0.2
real,85394,hollywood,Affinity_Only,130,15,1015,0.1,1.0,0.0667,1.0,0.1111,0.0663,1,7,1.0,0.0
real,85394,hollywood,NonLocal_Hybrid,130,15,1015,0.1,1.0,0.0667,1.0,1.0,0.2201,3,11,0.7,0.3
real,85394,hollywood,Localized_Hybrid,130,15,1015,0.1,1.0,0.0667,1.0,1.0,0.2201,1,9,1.0,0.0
real,85960,anime,Popularity,126,17,1018,0.2,1.0,0.1176,1.0,0.3333,0.1795,4,8,0.7,0.3
real,85960,anime,CF_ColdStart,126,17,1018,0.2,1.0,0.1176,1.0,0.3333,0.2048,4,9,0.4,0.6
real,85960,anime,CBF,126,17,1018,0.1,1.0,0.0588,1.0,0.5,0.1389,4,11,0.8,0.2
real,85960,anime,Affinity_Only,126,17,1018,0.0,1.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,85960,anime,NonLocal_Hybrid,126,17,1018,0.4,1.0,0.2353,1.0,0.5,0.3539,3,11,0.9,0.1
real,85960,anime,Localized_Hybrid,126,17,1018,0.4,1.0,0.2353,1.0,0.25,0.3195,2,10,1.0,0.0
real,86122,hollywood,Popularity,41,7,1007,0.1,0.7,0.1429,1.0,0.1111,0.0827,4,12,0.5,0.5
real,86122,hollywood,CF_ColdStart,41,7,1007,0.2,0.7,0.2857,1.0,1.0,0.3933,2,10,0.8,0.2
real,86122,hollywood,CBF,41,7,1007,0.2,0.7,0.2857,1.0,0.1667,0.1895,1,8,0.9,0.1
real,86122,hollywood,Affinity_Only,41,7,1007,0.0,0.7,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,86122,hollywood,NonLocal_Hybrid,41,7,1007,0.3,0.7,0.4286,1.0,1.0,0.5187,1,6,1.0,0.0
real,86122,hollywood,Localized_Hybrid,41,7,1007,0.3,0.7,0.4286,1.0,1.0,0.5187,1,6,1.0,0.0
real,86623,hollywood,Popularity,40,10,1010,0.1,1.0,0.1,1.0,0.25,0.0948,4,13,0.6,0.4
real,86623,hollywood,CF_ColdStart,40,10,1010,0.3,1.0,0.3,1.0,0.5,0.2785,2,10,0.9,0.1
real,86623,hollywood,CBF,40,10,1010,0.0,1.0,0.0,0.0,0.0,0.0,2,5,0.9,0.1
real,86623,hollywood,Affinity_Only,40,10,1010,0.1,1.0,0.1,1.0,0.125,0.0694,1,7,1.0,0.0
real,86623,hollywood,NonLocal_Hybrid,40,10,1010,0.1,1.0,0.1,1.0,1.0,0.2201,3,7,0.8,0.2
real,86623,hollywood,Localized_Hybrid,40,10,1010,0.1,1.0,0.1,1.0,1.0,0.2201,1,8,1.0,0.0
real,86862,bollywood,Popularity,37,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,3,12,0.6,0.4
real,86862,bollywood,CF_ColdStart,37,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,5,8,0.4,0.6
real,86862,bollywood,CBF,37,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,6,5,0.5,0.5
real,86862,bollywood,Affinity_Only,37,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,1,6,1.0,0.0
real,86862,bollywood,NonLocal_Hybrid,37,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,4,8,0.6,0.4
real,86862,bollywood,Localized_Hybrid,37,9,1009,0.1,0.9,0.1111,1.0,0.1111,0.0708,3,8,0.9,0.1
real,86939,anime,Popularity,82,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,5,13,0.6,0.4
real,86939,anime,CF_ColdStart,82,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,4,12,0.5,0.5
real,86939,anime,CBF,82,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,4,11,0.8,0.2
real,86939,anime,Affinity_Only,82,19,1019,0.2,1.0,0.1053,1.0,1.0,0.2985,1,10,1.0,0.0
real,86939,anime,NonLocal_Hybrid,82,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,4,12,0.8,0.2
real,86939,anime,Localized_Hybrid,82,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,2,11,1.0,0.0
real,87658,anime,Popularity,50,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,4,7,0.1,0.9
real,87658,anime,CF_ColdStart,50,11,1011,0.1,1.0,0.0909,1.0,0.5,0.1389,3,14,0.6,0.4
real,87658,anime,CBF,50,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,2,9,0.9,0.1
real,87658,anime,Affinity_Only,50,11,1011,0.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,0.0
real,87658,anime,NonLocal_Hybrid,50,11,1011,0.1,1.0,0.0909,1.0,1.0,0.2201,4,13,0.8,0.2
real,87658,anime,Localized_Hybrid,50,11,1011,0.1,1.0,0.0909,1.0,0.25,0.0948,3,13,0.9,0.1
real,88445,mixed,Popularity,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,5,9,0.3,0.7
real,88445,mixed,CF_ColdStart,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,6,9,0.3,0.7
real,88445,mixed,CBF,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,4,9,0.3,0.7
real,88445,mixed,Affinity_Only,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
real,88445,mixed,NonLocal_Hybrid,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,7,8,0.1,0.9
real,88445,mixed,Localized_Hybrid,30,4,1004,0.0,0.4,0.0,0.0,0.0,0.0,3,10,0.7,0.3
real,89626,bollywood,Popularity,300,73,1073,0.2,1.0,0.0274,1.0,0.5,0.2051,1,9,0.8,0.2
real,89626,bollywood,CF_ColdStart,300,73,1073,0.3,1.0,0.0411,1.0,0.5,0.3341,4,12,0.6,0.4
real,89626,bollywood,CBF,300,73,1073,0.3,1.0,0.0411,1.0,0.1429,0.2064,3,8,0.8,0.2
real,89626,bollywood,Affinity_Only,300,73,1073,0.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,89626,bollywood,NonLocal_Hybrid,300,73,1073,0.5,1.0,0.0685,1.0,1.0,0.5894,2,9,0.9,0.1
real,89626,bollywood,Localized_Hybrid,300,73,1073,0.6,1.0,0.0822,1.0,1.0,0.6602,1,8,1.0,0.0
real,90955,hollywood,Popularity,246,34,1034,0.0,1.0,0.0,0.0,0.0,0.0,5,10,0.4,0.6
real,90955,hollywood,CF_ColdStart,246,34,1034,0.1,1.0,0.0294,1.0,0.5,0.1389,5,11,0.2,0.8
real,90955,hollywood,CBF,246,34,1034,0.0,1.0,0.0,0.0,0.0,0.0,3,9,0.8,0.2
real,90955,hollywood,Affinity_Only,246,34,1034,0.0,1.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
real,90955,hollywood,NonLocal_Hybrid,246,34,1034,0.0,1.0,0.0,0.0,0.0,0.0,3,10,0.7,0.3
real,90955,hollywood,Localized_Hybrid,246,34,1034,0.1,1.0,0.0294,1.0,0.1,0.0636,1,12,1.0,0.0
real,91104,anime,Popularity,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,5,8,0.4,0.6
real,91104,anime,CF_ColdStart,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,5,12,0.5,0.5
real,91104,anime,CBF,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,3,10,0.9,0.1
real,91104,anime,Affinity_Only,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,1,13,1.0,0.0
real,91104,anime,NonLocal_Hybrid,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,5,11,0.7,0.3
real,91104,anime,Localized_Hybrid,130,22,1022,0.0,1.0,0.0,0.0,0.0,0.0,2,10,1.0,0.0
real,91114,korean,Popularity,36,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,5,9,0.5,0.5
real,91114,korean,CF_ColdStart,36,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,3,9,0.7,0.3
real,91114,korean,CBF,36,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,4,6,0.7,0.3
real,91114,korean,Affinity_Only,36,9,1009,0.1,0.9,0.1111,1.0,0.125,0.0741,1,8,1.0,0.0
real,91114,korean,NonLocal_Hybrid,36,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,3,8,0.8,0.2
real,91114,korean,Localized_Hybrid,36,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,2,8,0.9,0.1
real,91343,hollywood,Popularity,246,31,1032,0.1,1.0,0.0323,1.0,0.25,0.0948,4,11,0.6,0.4
real,91343,hollywood,CF_ColdStart,246,31,1032,0.0,1.0,0.0,0.0,0.0,0.0,7,8,0.1,0.9
real,91343,hollywood,CBF,246,31,1032,0.1,1.0,0.0323,1.0,0.125,0.0694,4,7,0.7,0.3
real,91343,hollywood,Affinity_Only,246,31,1032,0.2,1.0,0.0645,1.0,1.0,0.2895,1,7,1.0,0.0
real,91343,hollywood,NonLocal_Hybrid,246,31,1032,0.2,1.0,0.0645,1.0,0.2,0.1635,5,10,0.6,0.4
real,91343,hollywood,Localized_Hybrid,246,31,1032,0.2,1.0,0.0645,1.0,0.3333,0.2048,1,11,1.0,0.0
real,92820,hollywood,Popularity,38,9,1009,0.0,0.9,0.0,0.0,0.0,0.0,4,14,0.5,0.5
real,92820,hollywood,CF_ColdStart,38,9,1009,0.1,0.9,0.1111,1.0,0.1429,0.0783,6,13,0.4,0.6
real,92820,hollywood,CBF,38,9,1009,0.1,0.9,0.1111,1.0,1.0,0.235,3,10,0.8,0.2
real,92820,hollywood,Affinity_Only,38,9,1009,0.1,0.9,0.1111,1.0,0.1,0.0679,1,10,1.0,0.0
real,92820,hollywood,NonLocal_Hybrid,38,9,1009,0.1,0.9,0.1111,1.0,1.0,0.235,4,10,0.6,0.4
real,92820,hollywood,Localized_Hybrid,38,9,1009,0.2,0.9,0.2222,1.0,1.0,0.3134,1,10,1.0,0.0
real,93698,hollywood,Popularity,934,85,1085,0.1,1.0,0.0118,1.0,0.1667,0.0784,6,12,0.3,0.7
real,93698,hollywood,CF_ColdStart,934,85,1085,0.0,1.0,0.0,0.0,0.0,0.0,5,12,0.0,1.0
real,93698,hollywood,CBF,934,85,1085,0.3,1.0,0.0353,1.0,1.0,0.3647,5,13,0.4,0.6
real,93698,hollywood,Affinity_Only,934,85,1085,0.0,1.0,0.0,0.0,0.0,0.0,1,6,1.0,0.0
real,93698,hollywood,NonLocal_Hybrid,934,85,1085,0.1,1.0,0.0118,1.0,0.25,0.0948,5,13,0.2,0.8
real,93698,hollywood,Localized_Hybrid,934,85,1085,0.2,1.0,0.0235,1.0,0.2,0.1585,2,13,0.8,0.2
real,94278,korean,Popularity,85,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,5,12,0.5,0.5
real,94278,korean,CF_ColdStart,85,19,1019,0.2,1.0,0.1053,1.0,0.1429,0.137,3,12,0.5,0.5
real,94278,korean,CBF,85,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,4,10,0.6,0.4
real,94278,korean,Affinity_Only,85,19,1019,0.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
real,94278,korean,NonLocal_Hybrid,85,19,1019,0.1,1.0,0.0526,1.0,0.25,0.0948,4,9,0.7,0.3
real,94278,korean,Localized_Hybrid,85,19,1019,0.1,1.0,0.0526,1.0,0.5,0.1389,3,8,0.9,0.1
real,95328,hollywood,Popularity,108,24,1024,0.1,1.0,0.0417,1.0,0.3333,0.11,4,11,0.5,0.5
real,95328,hollywood,CF_ColdStart,108,24,1024,0.1,1.0,0.0417,1.0,1.0,0.2201,5,12,0.6,0.4
real,95328,hollywood,CBF,108,24,1024,0.0,1.0,0.0,0.0,0.0,0.0,1,6,1.0,0.0
real,95328,hollywood,Affinity_Only,108,24,1024,0.2,1.0,0.0833,1.0,0.5,0.2489,1,9,1.0,0.0
real,95328,hollywood,NonLocal_Hybrid,108,24,1024,0.1,1.0,0.0417,1.0,1.0,0.2201,3,10,0.8,0.2
real,95328,hollywood,Localized_Hybrid,108,24,1024,0.1,1.0,0.0417,1.0,1.0,0.2201,1,8,1.0,0.0
